source,target,weight
Australia,Serbia,3932.992
Australia,Seychelles,1057.644
Australia,SierraLeone,106.863
Australia,Singapore,652280.97
Australia,Slovakia,1192.485
Australia,Slovenia,856.907
Australia,SolomonIslands,280.581
Australia,SouthAfrica,66476.13
Australia,Spain,72173.555
Australia,SriLanka,39733.928
Australia,Sudan,2144.245
Australia,Suriname,38.053
Australia,Swaziland,930.582
Australia,Sweden,23189.553
Australia,Switzerland,144928.1
Australia,SyrianArabRepublic,159.12
Australia,Thailand,739041.73
Australia,TFYRofMacedonia,3877.132
Australia,TimorLeste,13.084
Australia,Tonga,820.032
Australia,Tunisia,2382.396
Australia,Turkey,122309.75
Australia,Tuvalu,0.628
Australia,Uganda,2524.553
Australia,Ukraine,121.608
Australia,UnitedArabEmirates,36384.732
Australia,UnitedKingdom,256486.65
Australia,TanzaniaUnitedRepublic,5339.103
Australia,UnitedStates,1275512.6
Australia,Uruguay,675.375
Australia,Uzbekistan,102.922
Australia,Vanuatu,316.303
Australia,Venezuela,266.535
Australia,VietNam,475863.03
Australia,Yemen,10.301
Australia,Zambia,12.037
Australia,Zimbabwe,371.841
Austria,Afghanistan,4.775
Austria,Albania,49.847
Austria,Angola,0.314
Austria,Anguilla,0.093
Austria,AntiguaandBarbuda,0.466
Austria,Argentina,4031.859
Austria,Armenia,5.088
Austria,Australia,111.545
Austria,Azerbaijan,1175.067
Austria,Bahamas,4.266
Austria,Bahrain,38.882
Austria,Bangladesh,996.971
Austria,Belarus,1362.2
Austria,Belgium,356479.04
Austria,Belize,81.926
Austria,Benin,14.349
Austria,Bhutan,4.966
Austria,Bolivia,147.551
Austria,BosniaandHerzegovina,9253.863
Austria,Brazil,21465.131
Austria,BruneiDarussalam,0.987
Austria,Bulgaria,21625.671
Austria,BurkinaFaso,431.981
Austria,Cambodia,814.752
Austria,Cameroon,35.435
Austria,Canada,1622.464
Austria,CaymanIslands,0
Austria,CentralAfricanRepublic,1.714
Austria,Chile,6816.572
Austria,China,6972.737
Austria,ChinaHongKongSAR,135.829
Austria,ChinaMacaoSAR,5.662
Austria,ChinaTaiwanProvince,338.495
Austria,Colombia,39.571
Austria,Comoros,6.695
Austria,Congo,2877.585
Austria,CookIslands,0.043
Austria,CostaRica,429.662
Austria,Croatia,54672.417
Austria,Cuba,1286.028
Austria,Cyprus,6756.397
Austria,CzechRepublic,337288.08
Austria,DemRepoftheCongo,2.313
Austria,Denmark,58309.159
Austria,Djibouti,19.713
Austria,DominicanRepublic,62.284
Austria,Ecuador,19.383
Austria,Egypt,2080.392
Austria,ElSalvador,40.357
Austria,Eritrea,0.016
Austria,Estonia,550.253
Austria,Ethiopia,271.172
Austria,FaeroeIslands,2.366
Austria,Fiji,41.297
Austria,Finland,4823.886
Austria,France,268971.63
Austria,FrenchPolynesia,8.386
Austria,Gabon,14.152
Austria,Gambia,7.418
Austria,Georgia,1809.35
Austria,Germany,4253854.3
Austria,Ghana,1068.414
Austria,Greece,62919.911
Austria,Guam,0.037
Austria,Guatemala,679.715
Austria,Guinea,33.326
Austria,Guyana,9.43
Austria,Haiti,3.956
Austria,Honduras,8479.855
Austria,Hungary,565351.44
Austria,Iceland,415.68
Austria,India,6081.129
Austria,Indonesia,1480.891
Austria,IranIslamicRepublic,2283.539
Austria,Iraq,7.434
Austria,Ireland,17208.414
Austria,Israel,2431.86
Austria,Italy,1032989.2
Austria,Jamaica,6.449
Austria,Japan,655.435
Austria,Jordan,72.014
Austria,Kazakhstan,839.683
Austria,Kenya,223.855
Austria,KoreaRepublicof,1355.773
Austria,Kuwait,243.688
Austria,Kyrgyzstan,74.107
Austria,LaoPeoplesDemRep,73.798
Austria,Latvia,1089.331
Austria,Lebanon,615.388
Austria,Libya,121.302
Austria,Lithuania,15693.755
Austria,Luxembourg,24867.976
Austria,Madagascar,338.968
Austria,Malawi,55.777
Austria,Malaysia,132.44
Austria,Maldives,2.612
Austria,Mali,115.907
Austria,Malta,3.522
Austria,Mauritania,0.271
Austria,Mauritius,1324.175
Austria,Mexico,2095.849
Austria,Mongolia,9.173
Austria,Montenegro,752.293
Austria,Morocco,7068.991
Austria,Mozambique,0.72
Austria,Myanmar,2123.04
Austria,Namibia,708.084
Austria,Nepal,8.217
Austria,Netherlands,883097.25
Austria,NewCaledonia,0
Austria,NewZealand,1500.312
Austria,Nicaragua,665.234
Austria,Niger,4.644
Austria,Nigeria,150.939
Austria,Norway,4729.267
Austria,Oman,4.338
Austria,Pakistan,138.648
Austria,Panama,5.185
Austria,PapuaNewGuinea,324.351
Austria,Paraguay,153.482
Austria,Peru,759.633
Austria,Philippines,521.476
Austria,Poland,240834.92
Austria,Portugal,10251.666
Austria,Qatar,3.479
Austria,RepublicofMoldova,17148.668
Austria,Romania,54347.454
Austria,RussianFederation,12220.212
Austria,Rwanda,148.529
Austria,SaoTomeandPricipe,0.159
Austria,SaudiArabia,26.858
Austria,Senegal,225.548
Austria,Serbia,58606.832
Austria,Seychelles,1.346
Austria,SierraLeone,10.562
Austria,Singapore,158.815
Austria,Slovakia,211197.07
Austria,Slovenia,103409.9
Austria,Somalia,2.668
Austria,SouthAfrica,1565.589
Austria,Spain,271093.92
Austria,SriLanka,2966.712
Austria,StateofPalestine,32.309
Austria,Sudan,0.606
Austria,Suriname,1148.32
Austria,Swaziland,112.949
Austria,Sweden,24312.417
Austria,Switzerland,224055.64
Austria,SyrianArabRepublic,20.522
Austria,Tajikistan,9.398
Austria,Thailand,6252.468
Austria,TFYRofMacedonia,3389.742
Austria,TrinidadandTobago,0.019
Austria,Tunisia,4942.902
Austria,Turkey,154636.02
Austria,Turkmenistan,18.913
Austria,Uganda,833.432
Austria,Ukraine,19659.958
Austria,UnitedArabEmirates,309.65
Austria,UnitedKingdom,81778.442
Austria,TanzaniaUnitedRepublic,406.984
Austria,UnitedStates,12755.139
Austria,Uzbekistan,3482.138
Austria,Venezuela,1.7
Austria,VietNam,7287.648
Austria,Yemen,0.829
Austria,Zambia,27.501
Azerbaijan,Albania,0.178
Azerbaijan,Algeria,89.261
Azerbaijan,Anguilla,0.831
Azerbaijan,Argentina,1396.928
Azerbaijan,Australia,1664.907
Azerbaijan,Austria,7699.36
Azerbaijan,Belarus,10149.7
Azerbaijan,Belgium,5665.255
Azerbaijan,BosniaandHerzegovina,189.606
Azerbaijan,Brazil,24461.567
Azerbaijan,BritishVirginIslands,1.177
Azerbaijan,Bulgaria,4084.248
Azerbaijan,Canada,1125.148
Azerbaijan,CentralAfricanRepublic,0.108
Azerbaijan,Chile,1189.722
Azerbaijan,China,6971.805
Azerbaijan,ChinaHongKongSAR,94.6
Azerbaijan,ChinaTaiwanProvince,4.836
Azerbaijan,Croatia,63.121
Azerbaijan,Cuba,32.582
Azerbaijan,Cyprus,13.349
Azerbaijan,CzechRepublic,1677.026
Azerbaijan,Denmark,7302.606
Azerbaijan,DominicanRepublic,2.441
Azerbaijan,Ecuador,1.15
Azerbaijan,Egypt,5604.343
Azerbaijan,Estonia,1230.391
Azerbaijan,Finland,4677.05
Azerbaijan,France,7779.128
Azerbaijan,Georgia,30339.451
Azerbaijan,Germany,39146.05
Azerbaijan,Greece,1699.316
Azerbaijan,Hungary,5543.989
Azerbaijan,Iceland,2089.723
Azerbaijan,India,24103.127
Azerbaijan,Indonesia,17.665
Azerbaijan,IranIslamicRepublic,38455.781
Azerbaijan,Iraq,88.895
Azerbaijan,Ireland,519.642
Azerbaijan,Israel,3152.141
Azerbaijan,Italy,10320.236
Azerbaijan,Japan,105.631
Azerbaijan,Jordan,42.179
Azerbaijan,Kazakhstan,101922.24
Azerbaijan,Kenya,14.173
Azerbaijan,KoreaRepublicof,36.323
Azerbaijan,Kuwait,0.323
Azerbaijan,Kyrgyzstan,110.526
Azerbaijan,Latvia,10445.535
Azerbaijan,Lebanon,215.235
Azerbaijan,Lithuania,6389.682
Azerbaijan,Luxembourg,4980.442
Azerbaijan,Madagascar,32.745
Azerbaijan,Malaysia,760.041
Azerbaijan,Malta,0.036
Azerbaijan,Mexico,7499.79
Azerbaijan,Mongolia,4.563
Azerbaijan,Morocco,21.244
Azerbaijan,Namibia,6.045
Azerbaijan,Netherlands,19229.251
Azerbaijan,NewZealand,55800.204
Azerbaijan,Norway,408.885
Azerbaijan,Oman,905.872
Azerbaijan,Pakistan,36122.215
Azerbaijan,Paraguay,368.168
Azerbaijan,Poland,14959.589
Azerbaijan,Portugal,668.418
Azerbaijan,RepublicofMoldova,849.447
Azerbaijan,Romania,4845.433
Azerbaijan,RussianFederation,443713.5
Azerbaijan,SaudiArabia,1345.758
Azerbaijan,Serbia,47.358
Azerbaijan,Singapore,443.475
Azerbaijan,Slovakia,115.3
Azerbaijan,Slovenia,466.21
Azerbaijan,SouthAfrica,1027.99
Azerbaijan,Spain,3725.839
Azerbaijan,SriLanka,45704.031
Azerbaijan,Sweden,209.797
Azerbaijan,Switzerland,742.121
Azerbaijan,SyrianArabRepublic,6.242
Azerbaijan,Tajikistan,1.873
Azerbaijan,Thailand,1763.876
Azerbaijan,TFYRofMacedonia,284.022
Azerbaijan,Tunisia,175.867
Azerbaijan,Turkey,148564.41
Azerbaijan,Turkmenistan,661.376
Azerbaijan,Ukraine,62009.363
Azerbaijan,UnitedArabEmirates,1213.398
Azerbaijan,UnitedKingdom,565.054
Azerbaijan,UnitedStates,5547.163
Azerbaijan,Uruguay,28.938
Azerbaijan,Uzbekistan,2933.206
Bahamas,AntiguaandBarbuda,19.196
Bahamas,Argentina,480.413
Bahamas,Australia,2126.76
Bahamas,Austria,0.207
Bahamas,Bahrain,10.293
Bahamas,Barbados,17.563
Bahamas,Belgium,1625.468
Bahamas,Brazil,16429.345
Bahamas,Canada,11087.397
Bahamas,Chile,41.443
Bahamas,China,1574.168
Bahamas,ChinaHongKongSAR,144.721
Bahamas,ChinaTaiwanProvince,81.061
Bahamas,Colombia,3377.947
Bahamas,CostaRica,5084.057
Bahamas,Cuba,10.784
Bahamas,Denmark,1804.073
Bahamas,DominicanRepublic,455.62
Bahamas,Ecuador,342.156
Bahamas,Egypt,1.377
Bahamas,ElSalvador,349.753
Bahamas,France,977.652
Bahamas,Germany,1405.267
Bahamas,Ghana,0.024
Bahamas,Greece,126.734
Bahamas,Grenada,0.032
Bahamas,Guatemala,62.245
Bahamas,Haiti,29.048
Bahamas,Honduras,42.991
Bahamas,Hungary,1.94
Bahamas,India,34.846
Bahamas,Indonesia,138.842
Bahamas,Ireland,2131.362
Bahamas,Italy,511.579
Bahamas,Jamaica,148.918
Bahamas,KoreaDemPeoples,0.001
Bahamas,KoreaRepublicof,5.398
Bahamas,Latvia,0.322
Bahamas,Lithuania,140.75
Bahamas,Malaysia,380.822
Bahamas,Malta,6.395
Bahamas,Mexico,506.947
Bahamas,Namibia,0.598
Bahamas,Netherlands,1234.765
Bahamas,NewZealand,1352.09
Bahamas,Nicaragua,57.571
Bahamas,Nigeria,32.387
Bahamas,Norway,9.539
Bahamas,Pakistan,2.325
Bahamas,Panama,3821.969
Bahamas,Peru,6262.344
Bahamas,Philippines,944.948
Bahamas,Poland,1168.892
Bahamas,RepublicofMoldova,18.092
Bahamas,SaintLucia,0.008
Bahamas,Singapore,1.352
Bahamas,SouthAfrica,49.97
Bahamas,Spain,431.455
Bahamas,SriLanka,44.28
Bahamas,Switzerland,3.285
Bahamas,Thailand,3700.61
Bahamas,TrinidadandTobago,349.577
Bahamas,Turkey,343.931
Bahamas,Ukraine,1.202
Bahamas,UnitedArabEmirates,7.211
Bahamas,UnitedKingdom,4652.602
Bahamas,UnitedStates,235119.8
Bahamas,Uruguay,47.307
Bahrain,Afghanistan,153.643
Bahrain,Algeria,20.181
Bahrain,AmericanSamoa,125.144
Bahrain,Anguilla,0.245
Bahrain,AntiguaandBarbuda,1.811
Bahrain,Argentina,1752.804
Bahrain,Armenia,0.427
Bahrain,Austria,187.496
Bahrain,Azerbaijan,9.603
Bahrain,Bahamas,13.576
Bahrain,Bangladesh,2450.93
Bahrain,Belgium,13158.089
Bahrain,Bhutan,50.462
Bahrain,Bolivia,163.203
Bahrain,BosniaandHerzegovina,56.107
Bahrain,Brazil,98617.382
Bahrain,BruneiDarussalam,0.749
Bahrain,Bulgaria,159.156
Bahrain,BurkinaFaso,142.902
Bahrain,Cambodia,0.004
Bahrain,Cameroon,4.751
Bahrain,Canada,2084.017
Bahrain,CentralAfricanRepublic,79.98
Bahrain,Chile,1532.454
Bahrain,China,32646.06
Bahrain,ChinaHongKongSAR,490.471
Bahrain,ChinaTaiwanProvince,2153.849
Bahrain,Colombia,98.381
Bahrain,CostaRica,1.004
Bahrain,Cuba,4.614
Bahrain,Cyprus,1904.41
Bahrain,CzechRepublic,373.721
Bahrain,DemRepoftheCongo,21.409
Bahrain,Denmark,8458.586
Bahrain,Djibouti,20.254
Bahrain,Ecuador,38.281
Bahrain,Egypt,20980.407
Bahrain,Ethiopia,797.669
Bahrain,Fiji,0.078
Bahrain,Finland,1155.172
Bahrain,France,15703.759
Bahrain,Germany,11479.06
Bahrain,Ghana,1.574
Bahrain,Greece,840.623
Bahrain,Guam,0.067
Bahrain,Guatemala,708.751
Bahrain,Guyana,4.102
Bahrain,Hungary,1514.023
Bahrain,India,109585.94
Bahrain,Indonesia,4330.051
Bahrain,Iraq,3.731
Bahrain,Ireland,8146.867
Bahrain,Italy,16703.471
Bahrain,Japan,896.437
Bahrain,Jordan,31324.145
Bahrain,Kenya,2339.331
Bahrain,KoreaRepublicof,811.874
Bahrain,Kuwait,6360.529
Bahrain,LaoPeoplesDemRep,1.071
Bahrain,Latvia,5.441
Bahrain,Lebanon,11514.055
Bahrain,Libya,19.193
Bahrain,Lithuania,22.01
Bahrain,Luxembourg,0.084
Bahrain,Madagascar,4.568
Bahrain,Malaysia,10357.157
Bahrain,Mali,51.799
Bahrain,Malta,299.037
Bahrain,Mauritania,13.754
Bahrain,Mauritius,0.87
Bahrain,Mexico,362.468
Bahrain,Morocco,1174.235
Bahrain,Myanmar,124.885
Bahrain,Namibia,85.191
Bahrain,Nauru,1.945
Bahrain,Netherlands,40218.054
Bahrain,NewZealand,50684.776
Bahrain,Nigeria,75.036
Bahrain,Niue,0.012
Bahrain,Norway,1781.514
Bahrain,Oman,24316.783
Bahrain,Pakistan,46116.892
Bahrain,PapuaNewGuinea,2.073
Bahrain,Paraguay,4112.014
Bahrain,Peru,943.185
Bahrain,Philippines,6345.262
Bahrain,Poland,1482.646
Bahrain,Portugal,151.041
Bahrain,Qatar,4546.126
Bahrain,RussianFederation,54.72
Bahrain,SaudiArabia,473019.42
Bahrain,Senegal,1.409
Bahrain,Serbia,7.87
Bahrain,Singapore,6887.29
Bahrain,Slovakia,42.808
Bahrain,SolomonIslands,45.307
Bahrain,Somalia,6637.555
Bahrain,SouthAfrica,10985.872
Bahrain,Spain,10331.217
Bahrain,SriLanka,2504.066
Bahrain,StateofPalestine,38.704
Bahrain,Sudan,585.542
Bahrain,Sweden,229.246
Bahrain,Switzerland,4459.381
Bahrain,SyrianArabRepublic,7037.915
Bahrain,Thailand,19392.696
Bahrain,Tokelau,0.382
Bahrain,Tunisia,290.547
Bahrain,Turkey,13348.028
Bahrain,Uganda,402.79
Bahrain,Ukraine,591.438
Bahrain,UnitedArabEmirates,28001.009
Bahrain,UnitedKingdom,26777.874
Bahrain,TanzaniaUnitedRepublic,143.917
Bahrain,UnitedStates,56220.132
Bahrain,Uruguay,247.927
Bahrain,Uzbekistan,2057.063
Bahrain,Yemen,19.757
Bahrain,Zambia,0.296
Bahrain,Zimbabwe,0.191
Bangladesh,Afghanistan,1102.061
Bangladesh,AmericanSamoa,4.029
Bangladesh,Argentina,31697.523
Bangladesh,Australia,261866.57
Bangladesh,Austria,347.04
Bangladesh,Bahrain,4564.919
Bangladesh,Belgium,21431.085
Bangladesh,Bhutan,29512.207
Bangladesh,Brazil,947935.63
Bangladesh,BruneiDarussalam,52.9
Bangladesh,Bulgaria,12305.12
Bangladesh,Canada,476431.4
Bangladesh,Chad,432.807
Bangladesh,Chile,53.534
Bangladesh,China,243640.68
Bangladesh,ChinaHongKongSAR,4237.336
Bangladesh,ChinaTaiwanProvince,941.281
Bangladesh,Croatia,5857.262
Bangladesh,Cyprus,415.441
Bangladesh,CzechRepublic,15219.509
Bangladesh,Denmark,28990.73
Bangladesh,Egypt,18862.296
Bangladesh,Estonia,1.242
Bangladesh,Ethiopia,822.496
Bangladesh,Finland,0.041
Bangladesh,France,92219.462
Bangladesh,Germany,13532.669
Bangladesh,Greece,23.336
Bangladesh,Guatemala,14969.981
Bangladesh,Guyana,18.288
Bangladesh,Hungary,77.311
Bangladesh,Iceland,5.745
Bangladesh,India,743630.11
Bangladesh,Indonesia,87590.723
Bangladesh,IranIslamicRepublic,352.861
Bangladesh,Iraq,3844.188
Bangladesh,Ireland,2735.733
Bangladesh,Italy,11685.789
Bangladesh,Japan,1184.239
Bangladesh,Jordan,168.13
Bangladesh,Kenya,192.872
Bangladesh,KoreaRepublicof,1955.059
Bangladesh,Kuwait,3675.394
Bangladesh,Latvia,20.092
Bangladesh,Lithuania,1717.294
Bangladesh,Madagascar,437.537
Bangladesh,Malaysia,52253.174
Bangladesh,Malta,44.116
Bangladesh,Mexico,257.012
Bangladesh,Morocco,31.054
Bangladesh,Myanmar,39810.103
Bangladesh,Nepal,6734.466
Bangladesh,Netherlands,36368.052
Bangladesh,NewZealand,106540.21
Bangladesh,Niger,524.868
Bangladesh,Nigeria,3100.607
Bangladesh,Norway,92.688
Bangladesh,Oman,12303.451
Bangladesh,Pakistan,13391.492
Bangladesh,Paraguay,4997.885
Bangladesh,Philippines,1131.583
Bangladesh,Poland,11880.947
Bangladesh,Portugal,6.238
Bangladesh,Qatar,37.934
Bangladesh,RepublicofMoldova,348.609
Bangladesh,Romania,25940.252
Bangladesh,RussianFederation,152661.8
Bangladesh,SaudiArabia,4957.609
Bangladesh,Singapore,36512.675
Bangladesh,Slovenia,58.635
Bangladesh,SouthAfrica,36693.111
Bangladesh,Spain,5234.208
Bangladesh,SriLanka,1958.569
Bangladesh,Sweden,439.398
Bangladesh,Switzerland,2094.27
Bangladesh,SyrianArabRepublic,455.494
Bangladesh,Thailand,39920.74
Bangladesh,TrinidadandTobago,1.805
Bangladesh,Tunisia,315.488
Bangladesh,Turkey,15216.606
Bangladesh,Turkmenistan,33.733
Bangladesh,Ukraine,115320.58
Bangladesh,UnitedArabEmirates,76409.489
Bangladesh,UnitedKingdom,17392.441
Bangladesh,TanzaniaUnitedRepublic,804.325
Bangladesh,UnitedStates,96838.044
Bangladesh,Uruguay,1157.114
Bangladesh,VietNam,15262.614
Bangladesh,Yemen,141.154
Bangladesh,Zimbabwe,1.644
Barbados,Afghanistan,0.01
Barbados,Albania,3.661
Barbados,Anguilla,0.591
Barbados,AntiguaandBarbuda,2.77
Barbados,Argentina,302.544
Barbados,Australia,1376.427
Barbados,Austria,29.37
Barbados,Bahamas,12.532
Barbados,Bahrain,0.195
Barbados,Belgium,679.257
Barbados,Belize,2686.716
Barbados,Bermuda,0.001
Barbados,Brazil,4008.915
Barbados,BritishVirginIslands,0.002
Barbados,Cameroon,0.898
Barbados,Canada,9468.904
Barbados,CaymanIslands,0.015
Barbados,CentralAfricanRepublic,1.303
Barbados,Chile,768.637
Barbados,China,1718.291
Barbados,ChinaTaiwanProvince,678.568
Barbados,Colombia,371.443
Barbados,Comoros,0.42
Barbados,CostaRica,4817.85
Barbados,Cuba,52.114
Barbados,Cyprus,23.464
Barbados,CzechRepublic,0.109
Barbados,Denmark,121.505
Barbados,Dominica,54.126
Barbados,DominicanRepublic,2566.804
Barbados,Ecuador,113.984
Barbados,Egypt,17.142
Barbados,ElSalvador,11.951
Barbados,Ethiopia,0.082
Barbados,Fiji,209.142
Barbados,France,1184.166
Barbados,Gabon,0.058
Barbados,Germany,810.057
Barbados,Ghana,5.911
Barbados,Greece,28.027
Barbados,Grenada,276.457
Barbados,Guam,0.374
Barbados,Guatemala,260.3
Barbados,Guyana,5519.951
Barbados,Haiti,86.121
Barbados,Honduras,1017.361
Barbados,Hungary,3.389
Barbados,India,398.34
Barbados,Indonesia,675.171
Barbados,IranIslamicRepublic,48.176
Barbados,Ireland,781.779
Barbados,Italy,741.383
Barbados,Jamaica,2595.33
Barbados,Kenya,0.146
Barbados,Latvia,0.538
Barbados,Malaysia,360.463
Barbados,Mali,0.835
Barbados,MarshallIslands,1.224
Barbados,Mauritania,5.482
Barbados,Mauritius,0.029
Barbados,Mexico,675.921
Barbados,Morocco,1.727
Barbados,Namibia,1.85
Barbados,Netherlands,5600.647
Barbados,NewZealand,14193.658
Barbados,Nicaragua,59.143
Barbados,Nigeria,4312.947
Barbados,Norway,780.75
Barbados,Panama,1412.309
Barbados,Peru,21.889
Barbados,Philippines,113.609
Barbados,Poland,115.885
Barbados,SaintKittsandNevis,2.05
Barbados,SaintLucia,708.877
Barbados,SaintVincentandGrenadines,2090.737
Barbados,SaudiArabia,8.873
Barbados,SierraLeone,0.583
Barbados,Singapore,82.239
Barbados,SintMaarten,0.309
Barbados,Somalia,0.038
Barbados,SouthAfrica,609.463
Barbados,Spain,299.034
Barbados,SriLanka,140.197
Barbados,Suriname,2130.993
Barbados,Swaziland,0.969
Barbados,Sweden,3875.006
Barbados,Switzerland,150.905
Barbados,SyrianArabRepublic,0.257
Barbados,Thailand,3115.712
Barbados,TrinidadandTobago,15512.5
Barbados,Turkey,528.31
Barbados,TurksandCaicos,0.17
Barbados,Ukraine,0.038
Barbados,UnitedArabEmirates,5.009
Barbados,UnitedKingdom,12803.616
Barbados,UnitedStates,85796.329
Barbados,Uruguay,2544.635
Barbados,Venezuela,0.031
Barbados,Zambia,0.014
Belarus,Afghanistan,807.467
Belarus,Albania,1873.513
Belarus,Algeria,38.47
Belarus,Argentina,4226.1
Belarus,Armenia,197.637
Belarus,Austria,9373.527
Belarus,Azerbaijan,703.826
Belarus,Belgium,17087.518
Belarus,Bolivia,324.157
Belarus,BosniaandHerzegovina,59193.223
Belarus,Brazil,3406.513
Belarus,BritishVirginIslands,0.077
Belarus,Bulgaria,5116.828
Belarus,Cambodia,676.317
Belarus,Cameroon,859.879
Belarus,CentralAfricanRepublic,10.441
Belarus,Chile,926.653
Belarus,China,29464.647
Belarus,ChinaTaiwanProvince,12.156
Belarus,Comoros,8.551
Belarus,CostaRica,4892.603
Belarus,Croatia,334.442
Belarus,Cuba,24525.914
Belarus,Cyprus,131.252
Belarus,CzechRepublic,6086.543
Belarus,Denmark,12773.437
Belarus,DominicanRepublic,101.901
Belarus,Egypt,3199.422
Belarus,ElSalvador,3.565
Belarus,Estonia,36874.413
Belarus,Ethiopia,308.755
Belarus,FaeroeIslands,3222.829
Belarus,Finland,3240.867
Belarus,France,9845.986
Belarus,Georgia,3024.358
Belarus,Germany,49535.876
Belarus,Ghana,18948.304
Belarus,Greece,2877.957
Belarus,Guatemala,648.32
Belarus,Guinea,423.901
Belarus,Hungary,18042.818
Belarus,Iceland,6791.367
Belarus,India,4854.79
Belarus,Indonesia,542.287
Belarus,IranIslamicRepublic,5762.238
Belarus,Ireland,940.869
Belarus,Israel,6831.751
Belarus,Italy,11292.502
Belarus,Japan,41.485
Belarus,Jordan,2.729
Belarus,Kazakhstan,1829.007
Belarus,Kenya,705.403
Belarus,KoreaRepublicof,86.387
